Lake,Date,Time,Site,Depth_tenth_m,Depth_m,Temp,SpCnd,ChlaRFU,Chla,PCRFU,PC,Turb,DOSat,DOConc,pH
Skaneateles,10/03/19,11:08:11,SKLT(B),7.8,8,18.035,259.7,0.26,0.91,0.15,0.16,0.208,97.6,9.22,8.55
Skaneateles,10/03/19,11:08:21,SKLT(B),8.5,9,17.853,259.9,0.26,0.94,0.12,0.13,0.218,97.6,9.26,8.54
Skaneateles,10/03/19,11:08:31,SKLT(B),8.7,9,17.766,260.1,0.24,0.84,0.16,0.16,0.198,98,9.31,8.54
Skaneateles,10/03/19,11:08:41,SKLT(B),9,9,17.712,260.2,0.26,0.92,0.11,0.11,0.198,98.1,9.34,8.54
Skaneateles,10/03/19,11:08:51,SKLT(B),9.4,9,17.652,260.3,0.22,0.77,0.13,0.14,0.178,98.1,9.35,8.54
Skaneateles,10/03/19,11:09:01,SKLT(B),10.1,10,17.432,260,0.22,0.78,0.16,0.16,0.218,97.6,9.34,8.52
Skaneateles,10/03/19,11:09:11,SKLT(B),11.1,11,17.203,260.6,0.23,0.8,0.14,0.15,0.198,97.6,9.38,8.5
Skaneateles,10/03/19,11:09:21,SKLT(B),11.7,12,17.125,260.8,0.25,0.88,0.17,0.17,0.178,97.5,9.39,8.5
Skaneateles,10/03/19,11:09:31,SKLT(B),12.6,13,17.085,260.9,0.24,0.84,0.15,0.16,0.198,97.3,9.39,8.5
Skaneateles,10/03/19,11:09:41,SKLT(B),13.2,13,17.039,260.8,0.24,0.85,0.17,0.17,0.218,97.1,9.37,8.49
Skaneateles,10/03/19,11:09:51,SKLT(B),14,14,16.954,260.9,0.24,0.84,0.13,0.13,0.218,97.1,9.38,8.49
Skaneateles,10/03/19,11:10:01,SKLT(B),14.8,15,16.732,260.5,0.19,0.65,0.14,0.15,0.188,96.7,9.39,8.47
Skaneateles,10/03/19,11:10:11,SKLT(B),15.5,16,16.453,261,0.23,0.79,0.15,0.15,0.238,96.7,9.44,8.45
Skaneateles,10/03/19,11:10:21,SKLT(B),17.3,17,16.192,260.7,0.22,0.77,0.16,0.16,0.158,95.9,9.42,8.43
Skaneateles,10/03/19,11:10:31,SKLT(B),18.2,18,15.755,261.4,0.18,0.6,0.07,0.08,0.218,95.4,9.45,8.4
Skaneateles,10/03/19,11:10:41,SKLT(B),18.7,19,15.468,261.5,0.17,0.58,0.12,0.12,0.108,95,9.47,8.38
Skaneateles,10/03/19,11:10:51,SKLT(B),19.1,19,15.248,262.2,0.19,0.65,0.13,0.13,0.228,95,9.52,8.37
Skaneateles,10/03/19,11:11:01,SKLT(B),20.3,20,15.077,261.7,0.18,0.59,0.1,0.11,0.158,94.5,9.5,8.34
Skaneateles,10/03/19,11:11:11,SKLT(B),21,21,14.407,260.5,0.16,0.54,0.12,0.12,0.148,92.5,9.43,8.29
Skaneateles,10/03/19,11:11:21,SKLT(B),21.7,22,13.3,261.1,0.17,0.55,0.11,0.12,0.288,91.4,9.55,8.22
Skaneateles,10/03/19,11:11:31,SKLT(B),22.2,22,12.553,262.7,0.16,0.52,0.13,0.14,0.358,90.9,9.66,8.18
Skaneateles,10/03/19,11:11:41,SKLT(B),22.6,23,12.226,263.7,0.1,0.3,0.14,0.14,0.278,90.9,9.73,8.18
Skaneateles,10/03/19,11:11:51,SKLT(B),23,23,11.976,263.5,0.14,0.43,0.15,0.15,0.228,91,9.8,8.17
Skaneateles,10/03/19,11:12:01,SKLT(B),23.5,23,11.66,263.7,0.14,0.44,0.15,0.16,0.188,91.2,9.9,8.16
Skaneateles,10/03/19,11:12:11,SKLT(B),23.8,24,11.347,264,0.18,0.59,0.2,0.2,0.158,91.6,10.01,8.15
Skaneateles,10/03/19,11:51:03,SKLT(C),0.1,0,17.909,259.9,0.23,0.8,0.18,0.18,0.228,98.7,9.35,8.54
Skaneateles,10/03/19,11:51:13,SKLT(C),0.5,1,17.942,259.7,0.27,0.95,0.21,0.21,0.268,98.6,9.34,8.54
Skaneateles,10/03/19,11:51:23,SKLT(C),1.1,1,17.951,259.7,0.27,0.96,0.2,0.2,0.208,98.6,9.34,8.55
Skaneateles,10/03/19,11:51:33,SKLT(C),1.7,2,17.966,259.6,0.25,0.87,0.21,0.21,0.198,98.6,9.33,8.55
Skaneateles,10/03/19,11:51:43,SKLT(C),2.1,2,17.97,259.7,0.27,0.96,0.21,0.21,0.288,98.7,9.34,8.55
Skaneateles,10/03/19,11:51:53,SKLT(C),2.7,3,17.978,259.6,0.28,1.02,0.13,0.14,0.238,98.6,9.33,8.56
Skaneateles,10/03/19,11:52:03,SKLT(C),3.1,3,17.982,259.6,0.24,0.86,0.18,0.18,0.198,98.5,9.33,8.56
Skaneateles,10/03/19,11:52:13,SKLT(C),3.5,4,17.985,259.6,0.24,0.85,0.16,0.17,0.238,98.5,9.32,8.57
Skaneateles,10/03/19,11:52:23,SKLT(C),3.8,4,17.989,259.5,0.25,0.88,0.16,0.16,0.268,98.4,9.32,8.57
Skaneateles,10/03/19,11:52:33,SKLT(C),3.9,4,17.99,259.5,0.25,0.88,0.15,0.15,0.228,98.4,9.31,8.57
Skaneateles,10/03/19,11:52:43,SKLT(C),4.1,4,17.99,259.5,0.28,1.02,0.22,0.22,0.218,98.6,9.33,8.57
Skaneateles,10/03/19,11:52:53,SKLT(C),4.2,4,17.989,259.5,0.24,0.84,0.18,0.18,0.218,98.5,9.32,8.58
Skaneateles,10/03/19,11:53:03,SKLT(C),4.5,4,17.989,259.5,0.26,0.94,0.19,0.19,0.208,98.5,9.32,8.58
Skaneateles,10/03/19,11:53:13,SKLT(C),5,5,17.989,259.5,0.24,0.84,0.09,0.09,0.268,98.4,9.31,8.58
Skaneateles,10/03/19,11:53:23,SKLT(C),5.2,5,17.988,259.5,0.27,0.99,0.18,0.18,0.248,98.4,9.31,8.58
Skaneateles,10/03/19,11:53:33,SKLT(C),5.5,6,17.985,259.5,0.22,0.78,0.09,0.09,0.308,98.3,9.3,8.58
Skaneateles,10/03/19,11:53:43,SKLT(C),5.9,6,17.97,259.6,0.21,0.72,0.14,0.15,0.268,98.3,9.31,8.58
Skaneateles,10/03/19,11:53:53,SKLT(C),6.1,6,17.904,259.8,0.23,0.82,0.09,0.09,0.228,97.7,9.26,8.56
Skaneateles,10/03/19,12:41:38,SKLT(D),0,0,17.901,261.8,0.16,0.55,0.19,0.19,0.488,97.1,9.21,8.51
Skaneateles,10/03/19,12:41:48,SKLT(D),0.1,0,18.149,260.7,0.16,0.53,0.13,0.13,0.408,95.5,9.01,8.51
Skaneateles,10/03/19,12:41:58,SKLT(D),0.4,0,18.212,260.2,0.17,0.55,0.18,0.18,0.448,94.9,8.94,8.51
Skaneateles,10/03/19,12:42:08,SKLT(D),0.7,1,18.243,260.2,0.22,0.75,0.16,0.16,0.438,94.7,8.92,8.52
Skaneateles,10/03/19,12:42:18,SKLT(D),1,1,18.275,260,0.21,0.73,0.13,0.13,0.398,94.6,8.9,8.52
Skaneateles,10/03/19,12:42:28,SKLT(D),1.3,1,18.284,260,0.17,0.57,0.08,0.09,0.448,94.4,8.88,8.52
Skaneateles,10/03/19,12:42:38,SKLT(D),1.6,2,18.29,260,0.19,0.66,0.15,0.15,0.448,94.2,8.86,8.53
Skaneateles,10/03/19,12:42:48,SKLT(D),2,2,18.296,259.9,0.2,0.68,0.14,0.15,0.378,94.1,8.85,8.53
Skaneateles,10/03/19,12:42:58,SKLT(D),2.5,2,18.296,259.9,0.21,0.74,0.18,0.18,0.568,94,8.84,8.53
Skaneateles,10/03/19,12:43:08,SKLT(D),3.1,3,18.293,259.9,0.19,0.65,0.1,0.1,0.408,94,8.84,8.53
Skaneateles,10/03/19,12:43:18,SKLT(D),3.5,4,18.294,259.8,0.16,0.53,0.13,0.13,0.398,94,8.84,8.54
Skaneateles,10/03/19,12:43:28,SKLT(D),3.9,4,18.296,259.8,0.19,0.63,0.12,0.12,0.388,94,8.84,8.54
Skaneateles,10/03/19,10:36:24,SKS1,0.1,0,17.578,262.4,0.23,0.82,0.24,0.24,0.368,100.6,9.6,8.56
Skaneateles,10/03/19,10:36:34,SKS1,0.4,0,17.975,260.4,0.23,0.82,0.17,0.17,0.348,98.9,9.36,8.55
Skaneateles,10/03/19,10:36:44,SKS1,0.7,1,18.073,259.9,0.22,0.78,0.22,0.22,0.358,98.3,9.28,8.56
Skaneateles,10/03/19,10:36:54,SKS1,1.1,1,18.101,259.8,0.2,0.7,0.21,0.21,0.318,98.1,9.26,8.56
Skaneateles,10/03/19,10:37:04,SKS1,1.4,1,18.116,259.7,0.23,0.8,0.19,0.19,0.328,98,9.25,8.56
Skaneateles,10/03/19,10:37:14,SKS1,1.8,2,18.124,259.6,0.25,0.88,0.19,0.19,0.208,98,9.24,8.56
Skaneateles,10/03/19,10:37:24,SKS1,2.2,2,18.133,259.6,0.24,0.83,0.18,0.18,0.208,97.9,9.24,8.56
Skaneateles,10/03/19,10:37:34,SKS1,2.8,3,18.146,259.6,0.2,0.67,0.21,0.21,0.268,97.8,9.23,8.56
Skaneateles,10/03/19,10:37:44,SKS1,3.4,3,18.148,259.5,0.19,0.66,0.15,0.15,0.258,97.8,9.22,8.56
Skaneateles,10/03/19,10:37:54,SKS1,3.8,4,18.147,259.5,0.23,0.79,0.12,0.13,0.238,97.6,9.21,8.57
Skaneateles,10/03/19,10:38:04,SKS1,4.3,4,18.147,259.6,0.22,0.79,0.14,0.14,0.208,97.6,9.21,8.57
Skaneateles,10/03/19,10:38:14,SKS1,4.7,5,18.144,259.5,0.21,0.72,0.18,0.19,0.258,97.5,9.2,8.57
Skaneateles,10/03/19,10:38:24,SKS1,5.1,5,18.145,259.5,0.25,0.88,0.13,0.13,0.278,97.6,9.2,8.57
Skaneateles,10/03/19,10:38:34,SKS1,5.4,5,18.145,259.5,0.23,0.79,0.16,0.16,0.258,97.6,9.2,8.57
Skaneateles,10/03/19,10:38:44,SKS1,5.8,6,18.145,259.5,0.22,0.78,0.14,0.14,0.218,97.5,9.2,8.57
Skaneateles,10/03/19,10:38:54,SKS1,6.1,6,18.142,259.5,0.23,0.79,0.14,0.14,0.278,97.4,9.19,8.58
Skaneateles,10/03/19,10:39:04,SKS1,6.5,6,18.14,259.5,0.22,0.78,0.17,0.18,0.238,97.4,9.19,8.57
Skaneateles,10/03/19,10:39:14,SKS1,7,7,18.133,259.6,0.24,0.84,0.16,0.16,0.208,97.4,9.19,8.57
Skaneateles,10/03/19,10:44:24,SKS1,7.3,7,18.018,260.2,0.23,0.8,0.15,0.15,0.268,98.5,9.32,8.58
Skaneateles,10/03/19,10:39:24,SKS1,7.7,8,18.119,259.6,0.22,0.77,0.16,0.16,0.238,97.4,9.19,8.57
Skaneateles,10/03/19,10:39:34,SKS1,8.2,8,18.107,259.6,0.23,0.8,0.15,0.15,0.218,97.5,9.21,8.58
Skaneateles,10/03/19,10:39:44,SKS1,8.7,9,18.076,259.7,0.26,0.93,0.17,0.17,0.238,97.6,9.22,8.57
Skaneateles,10/03/19,10:44:34,SKS1,8.9,9,18.077,259.8,0.24,0.87,0.16,0.16,0.268,97.7,9.22,8.58
Skaneateles,10/03/19,10:39:54,SKS1,9.5,10,18.043,259.8,0.25,0.9,0.15,0.15,0.258,97.6,9.22,8.57
Skaneateles,10/03/19,10:40:04,SKS1,9.9,10,18.006,259.9,0.24,0.84,0.16,0.16,0.178,97.7,9.24,8.56
Skaneateles,10/03/19,10:40:14,SKS1,10.3,10,17.927,259.9,0.22,0.78,0.12,0.12,0.178,97.7,9.25,8.55
Skaneateles,10/03/19,10:40:44,SKS1,10.7,11,17.486,260.9833333,0.231666667,0.82,0.131666667,0.133333333,0.228,98.4,9.408333333,8.525
Skaneateles,10/03/19,10:42:34,SKS1,10.8,11,16.942,262.5,0.21,0.74,0.16,0.17,0.158,99.3,9.61,8.5
Skaneateles,10/03/19,10:40:24,SKS1,11.2,11,17.4935,259.25,0.24,0.845,0.13,0.135,0.148,96.8,9.245,8.5
Skaneateles,10/03/19,10:44:44,SKS1,11.4,11,17.983,259.6,0.21,0.74,0.11,0.11,0.228,97.3,9.21,8.56
Skaneateles,10/03/19,10:41:54,SKS1,11.5,12,17.196,259.9,0.23,0.79,0.1,0.11,0.178,97.3,9.36,8.49
Skaneateles,10/03/19,10:42:04,SKS1,11.9,12,16.845,260.4,0.23,0.82,0.11,0.12,0.168,97.5,9.44,8.47
Skaneateles,10/03/19,10:42:44,SKS1,12.1,12,17.105,260.2,0.22,0.75,0.1,0.11,0.218,97.8,9.42,8.49
Skaneateles,10/03/19,10:42:54,SKS1,12.5,12,16.641,261,0.23,0.81,0.14,0.14,0.158,97.4,9.48,8.46
Skaneateles,10/03/19,10:43:04,SKS1,12.6,13,16.587,261.3,0.23,0.81,0.16,0.16,0.168,97.8,9.53,8.47
Skaneateles,10/03/19,10:43:14,SKS1,12.7,13,16.5685,261.4,0.23,0.805,0.14,0.14,0.213,97.85,9.535,8.46
Skaneateles,10/03/19,10:43:34,SKS1,13.1,13,16.559,261.4,0.25,0.89,0.17,0.17,0.138,97.9,9.54,8.46
Skaneateles,10/03/19,10:44:54,SKS1,13.5,13,17.005,259.4,0.2,0.71,0.14,0.14,0.228,95.8,9.24,8.47
Skaneateles,10/03/19,10:43:44,SKS1,13.6,14,16.551,261.4,0.22,0.75,0.16,0.16,0.168,97.8,9.54,8.46
Skaneateles,10/03/19,10:45:04,SKS1,14.2,14,16.539,260.4,0.22,0.77,0.17,0.18,0.158,96.6,9.41,8.45
Skaneateles,10/03/19,10:45:24,SKS1,14.8,15,15.9785,261.6,0.215,0.745,0.13,0.13,0.203,97.05,9.575,8.415
Skaneateles,10/03/19,10:45:44,SKS1,15.1,15,15.917,261.7,0.22,0.76,0.16,0.16,0.228,97,9.58,8.41
Skaneateles,10/03/19,10:45:54,SKS1,15.3,15,15.837,261.8,0.24,0.83,0.12,0.12,0.198,97,9.6,8.4
Skaneateles,10/03/19,10:46:04,SKS1,15.5,15,15.808,261.9,0.21,0.71,0.13,0.13,0.218,97.2,9.62,8.4
Skaneateles,10/03/19,10:46:14,SKS1,15.6,16,15.801,262,0.24,0.84,0.13,0.13,0.218,97.2,9.63,8.4
Skaneateles,10/03/19,10:46:24,SKS1,15.9,16,15.793,262,0.22,0.77,0.17,0.17,0.198,97.1,9.62,8.4
Skaneateles,10/03/19,10:46:34,SKS1,16.6,17,15.766,262,0.21,0.74,0.19,0.19,0.258,97.1,9.63,8.4
Skaneateles,10/03/19,10:46:44,SKS1,17.2,17,15.695,261.9,0.23,0.81,0.15,0.15,0.218,97.2,9.65,8.39
Skaneateles,10/03/19,10:46:54,SKS1,17.3,17,15.641,262.1,0.23,0.8,0.13,0.13,0.208,97.5,9.69,8.39
Skaneateles,10/03/19,10:47:04,SKS1,17.5,18,15.604,262.1,0.23,0.83,0.15,0.15,0.178,97.5,9.7,8.38
Skaneateles,10/03/19,10:47:14,SKS1,18,18,15.34166667,262.2666667,0.22,0.76,0.146666667,0.15,0.174666667,97.03333333,9.703333333,8.353333333
Skaneateles,10/03/19,10:47:54,SKS1,18.3,18,15.269,262.5,0.21,0.74,0.2,0.2,0.188,97,9.71,8.34
Skaneateles,10/03/19,10:48:04,SKS1,19,19,15.128,261.9,0.22,0.75,0.16,0.16,0.168,96.3,9.67,8.33
Skaneateles,10/03/19,10:48:14,SKS1,19.2,19,14.8865,262.6,0.22,0.76,0.16,0.165,0.213,96.45,9.74,8.32
Skaneateles,10/03/19,10:48:44,SKS1,19.6,20,14.40833333,263.8,0.226666667,0.78,0.19,0.19,0.151333333,96.33333333,9.84,8.286666667
Skaneateles,10/03/19,10:48:54,SKS1,19.9,20,14.52,261.7,0.2,0.68,0.18,0.18,0.168,95.1,9.67,8.29
Skaneateles,10/03/19,10:49:34,SKS1,20,20,14.457,261.8,0.22,0.77,0.23,0.23,0.208,95.4,9.72,8.28
Skaneateles,10/03/19,10:49:44,SKS1,20.4,20,14.1055,261.85,0.215,0.745,0.19,0.19,0.183,94.6,9.715,8.25
Skaneateles,10/03/19,10:49:54,SKS1,21,21,13.634,263,0.19,0.65,0.22,0.22,0.168,94.7,9.83,8.23
Skaneateles,10/03/19,10:51:13,SKS1,22.2,22,13.543,261.5,0.21,0.74,0.17,0.17,0.168,93.6,9.73,8.21
Skaneateles,10/03/19,10:51:23,SKS1,22.6,23,12.735,262.2,0.21,0.72,0.21,0.21,0.228,93.5,9.89,8.19
Skaneateles,10/03/19,10:51:33,SKS1,22.9,23,12.412,263.6,0.24,0.84,0.21,0.21,0.198,94.8,10.11,8.19
Skaneateles,10/03/19,10:51:43,SKS1,23.2,23,12.275,263.6,0.21,0.74,0.19,0.19,0.178,95.1,10.18,8.18
Skaneateles,10/03/19,10:51:53,SKS1,23.9,24,12.034,263.3,0.23,0.81,0.24,0.24,0.158,94.9,10.21,8.17
Skaneateles,10/03/19,10:52:03,SKS1,24.2,24,11.722,264,0.21,0.72,0.225,0.225,0.208,94.9,10.28,8.155
Skaneateles,10/03/19,10:52:23,SKS1,24.9,25,11.303,263.5,0.19,0.64,0.21,0.21,0.188,93.8,10.26,8.13
Skaneateles,10/03/19,10:52:33,SKS1,25.3,25,10.893,263.7,0.17,0.57,0.2,0.2,0.148,92.9,10.26,8.11
Skaneateles,10/03/19,10:52:43,SKS1,25.8,26,10.616,264,0.15,0.47,0.27,0.27,0.148,92.6,10.29,8.09
Skaneateles,10/03/19,10:52:53,SKS1,26.6,27,10.234,264.4,0.19,0.66,0.18,0.18,0.188,92.2,10.34,8.09
Skaneateles,12/05/19,12:38:03,SKS1,0.6,1,6.018,289.2,0.19,0.63,0.49,0.5,0.044,99.3,12.35,NA
Skaneateles,12/05/19,12:38:13,SKS1,1.4,1,6.079,288.8,0.16,0.51,0.47,0.48,0,97,12.04,NA
Skaneateles,12/05/19,12:38:23,SKS1,2.8,3,6.125,288.6,0.16,0.53,0.46,0.47,0,95.5,11.84,NA
Skaneateles,12/05/19,12:38:33,SKS1,3.5,3,6.181,288.4,0.16,0.53,0.36,0.37,0,94.5,11.7,NA
Skaneateles,12/05/19,12:38:43,SKS1,4.5,5,6.2,288.3,0.15,0.5,0.4,0.41,0,93.9,11.62,NA
Skaneateles,12/05/19,12:38:53,SKS1,5.7,6,6.208,288.3,0.15,0.48,0.39,0.4,0.004,93.4,11.55,NA
Skaneateles,12/05/19,12:39:03,SKS1,6.4,6,6.216,288.3,0.15,0.5,0.36,0.37,0,93,11.5,NA
Skaneateles,12/05/19,12:39:13,SKS1,7.4,7,6.233,288.3,0.15,0.48,0.37,0.38,0,92.7,11.47,NA
Skaneateles,12/05/19,12:39:23,SKS1,8.3,8,6.243,288.4,0.16,0.55,0.33,0.34,0,92.5,11.44,NA
Skaneateles,12/05/19,12:39:33,SKS1,9.4,9,6.246,288.4,0.17,0.57,0.36,0.37,0.004,92.3,11.41,NA
Skaneateles,12/05/19,12:39:43,SKS1,10.1,10,6.246,288.4,0.17,0.59,0.36,0.37,0,92.1,11.39,NA
Skaneateles,12/05/19,12:39:53,SKS1,10.6,11,6.249,288.4,0.19,0.64,0.36,0.37,0,92,11.37,NA
Skaneateles,12/05/19,12:40:03,SKS1,11.2,11,6.252,288.4,0.14,0.46,0.36,0.37,0,92,11.37,NA
Skaneateles,12/05/19,12:40:13,SKS1,12.3,12,6.255,288.4,0.17,0.57,0.35,0.36,0,91.8,11.34,NA
Skaneateles,12/05/19,12:40:23,SKS1,13,13,6.258,288.4,0.19,0.63,0.36,0.37,0,91.7,11.33,NA
Skaneateles,12/05/19,12:40:33,SKS1,13.8,14,6.262,288.4,0.18,0.62,0.34,0.35,0,91.6,11.32,NA
Skaneateles,12/05/19,12:40:43,SKS1,14.4,14,6.262,288.4,0.16,0.53,0.36,0.37,0,91.5,11.3,NA
Skaneateles,12/05/19,12:40:53,SKS1,16,16,6.262,288.4,0.17,0.56,0.35,0.36,0,91.4,11.29,NA
Skaneateles,12/05/19,12:41:03,SKS1,16.6,17,6.262,288.5,0.16,0.55,0.37,0.37,0,91.3,11.28,NA
Skaneateles,12/05/19,12:41:13,SKS1,17.7,18,6.262,288.5,0.18,0.6,0.37,0.38,0,91.2,11.26,NA
Skaneateles,12/05/19,12:41:23,SKS1,18.8,19,6.263,288.5,0.13,0.41,0.28,0.28,0,91.1,11.26,NA
Skaneateles,12/05/19,12:41:33,SKS1,20.5,20,6.263,288.5,0.14,0.45,0.33,0.34,0,91,11.24,NA
Skaneateles,12/05/19,12:41:43,SKS1,21.2,21,6.264,288.5,0.14,0.47,0.37,0.37,0,90.8,11.22,NA
Skaneateles,12/05/19,12:41:53,SKS1,22.1,22,6.264,288.5,0.15,0.48,0.28,0.29,0,90.7,11.2,NA
Skaneateles,12/05/19,12:42:03,SKS1,23.2,23,6.262,288.5,0.15,0.5,0.35,0.36,0,90.6,11.2,NA
Skaneateles,12/05/19,12:42:13,SKS1,24.9,25,6.257,288.5,0.15,0.49,0.29,0.3,0,90.5,11.18,NA
Skaneateles,12/05/19,12:42:23,SKS1,26.5,27,6.25,288.6,0.18,0.6,0.3,0.31,0,90.3,11.15,NA
Skaneateles,12/05/19,12:42:33,SKS1,27.1,27,6.251,288.5,0.17,0.56,0.36,0.37,0,90.2,11.15,NA
Skaneateles,12/05/19,12:42:43,SKS1,27.9,28,6.238,288.6,0.14,0.45,0.37,0.37,0,90.1,11.14,NA
Skaneateles,12/05/19,12:42:53,SKS1,29.3,29,6.234,288.6,0.15,0.47,0.33,0.34,0,90.1,11.14,NA
Skaneateles,02/06/19,11:03:26,SKS1,0,0,1.229,273.9,0.125,0.075,0.1,0.09,0.008,106.2,14.985,8.195
Skaneateles,02/06/19,11:03:46,SKS1,0.1,0,1.1965,274.15,0.12,0.06,0.135,0.125,0.003,101.2,14.295,8.17
Skaneateles,02/06/19,11:04:16,SKS1,0.5,0.4,1.174,274.54,0.128,0.088,0.168,0.158,0.0084,97.82,13.828,8.164
Skaneateles,02/06/19,11:04:06,SKS1,0.9,1,1.183,274.4,0.13,0.08,0.14,0.12,0,99.3,14.03,8.16
Skaneateles,02/06/19,11:05:06,SKS1,1.4,1,1.171,274.7,0.12,0.06,0.17,0.16,0.006,97.1,13.72,8.16
Skaneateles,02/06/19,11:05:16,SKS1,1.7,2,1.18,274.8,0.14,0.12,0.17,0.16,0,96.9,13.7,8.16
Skaneateles,02/06/19,11:05:26,SKS1,2.1,2,1.185,274.8,0.16,0.2,0.2,0.19,0,96.9,13.69,8.16
Skaneateles,02/06/19,11:05:36,SKS1,3.2,3,1.181,274.8,0.13,0.09,0.22,0.21,0.026,96.6,13.65,8.16
Skaneateles,02/06/19,11:05:46,SKS1,3.4,3,1.167,274.8,0.14,0.15,0.2,0.19,0.026,96.6,13.65,8.17
Skaneateles,02/06/19,11:05:56,SKS1,4.6,5,1.171,274.9,0.15,0.16,0.2,0.19,0.006,96.5,13.64,8.17
Skaneateles,02/06/19,11:06:06,SKS1,5.1,5,1.197,275,0.16,0.22,0.19,0.18,0.016,96.5,13.63,8.16
Skaneateles,02/06/19,11:06:16,SKS1,5.2,5,1.212,275,0.16,0.21,0.19,0.18,0.036,96.4,13.62,8.17
Skaneateles,02/06/19,11:06:26,SKS1,5.3,5,1.23,275,0.19,0.34,0.19,0.18,0.046,96.4,13.6,8.17
Skaneateles,02/06/19,11:06:36,SKS1,5.4,5,1.223666667,275.0333333,0.17,0.243333333,0.19,0.18,0.012666667,96.16666667,13.57666667,8.17
Skaneateles,02/06/19,11:07:06,SKS1,5.5,6,1.225,275.1,0.16,0.2,0.19,0.18,0.016,96.1,13.57,8.17
Skaneateles,02/06/19,11:07:16,SKS1,5.6,6,1.216,275,0.19,0.35,0.19,0.18,0.016,96.1,13.57,8.17
Skaneateles,02/06/19,11:07:26,SKS1,5.8,6,1.23,275.3,0.2,0.37,0.2,0.19,0.006,96.4,13.6,8.17
Skaneateles,02/06/19,11:07:36,SKS1,6.9,7,1.303,275.3,0.18,0.31,0.2,0.19,0.016,96.4,13.58,8.17
Skaneateles,02/06/19,11:07:46,SKS1,7,7,1.33,275.2,0.2,0.39,0.21,0.2,0.016,96.2,13.54,8.16
Skaneateles,02/06/19,11:07:56,SKS1,7.1,7,1.338,275.2,0.21,0.41,0.2,0.19,0.016,96.2,13.53,8.16
Skaneateles,02/06/19,11:08:06,SKS1,8.3,8,1.341,275.2,0.21,0.4,0.21,0.2,0.006,96.2,13.54,8.16
Skaneateles,02/06/19,11:08:16,SKS1,8.9,9,1.344,275.2,0.25,0.56,0.24,0.22,0.026,96.1,13.52,8.16
Skaneateles,02/06/19,11:08:26,SKS1,10.3,10,1.349,275.2,0.23,0.5,0.23,0.21,0.046,96,13.51,8.16
Skaneateles,02/06/19,11:08:36,SKS1,10.8,11,1.355,275.2,0.25,0.56,0.21,0.2,0.036,96,13.51,8.16
Skaneateles,02/06/19,11:08:46,SKS1,10.9,11,1.3615,275.3,0.245,0.55,0.21,0.2,0.006,95.9,13.485,8.16
Skaneateles,02/06/19,11:09:06,SKS1,11,11,1.363,275.35,0.24,0.53,0.205,0.195,0.006,95.65,13.455,8.16
Skaneateles,02/06/19,11:09:26,SKS1,12,12,1.364,275.6,0.22,0.46,0.2,0.19,0.006,95.8,13.47,8.16
Skaneateles,02/06/19,11:09:36,SKS1,12.3,12,1.364,275.7,0.21,0.42,0.2,0.19,0,95.8,13.48,8.16
Skaneateles,02/06/19,11:09:46,SKS1,13.9,14,1.366,275.9,0.2,0.36,0.19,0.18,0.016,95.8,13.47,8.16
Skaneateles,02/06/19,11:09:56,SKS1,14.7,15,1.425,275.9,0.22,0.44,0.2,0.19,0,96,13.48,8.16
Skaneateles,02/06/19,11:10:06,SKS1,15.8,16,1.499,275.4,0.23,0.48,0.21,0.2,0.006,95.7,13.41,8.16
Skaneateles,02/06/19,11:10:16,SKS1,17.2,17,1.557,275.2,0.22,0.47,0.2,0.19,0.016,95.5,13.36,8.16
Skaneateles,02/06/19,11:10:26,SKS1,17.7,18,1.641,274.8,0.21,0.4,0.2,0.19,0,95.4,13.31,8.15
Skaneateles,02/06/19,11:10:36,SKS1,19.1,19,1.686,274.5,0.2,0.38,0.2,0.19,0,95.2,13.27,8.15
Skaneateles,02/06/19,11:10:56,SKS1,19.6,20,1.724,274.4,0.2,0.366666667,0.176666667,0.166666667,0.005333333,94.76666667,13.19,8.15
Skaneateles,02/06/19,11:10:46,SKS1,19.7,20,1.711,274.5,0.21,0.42,0.19,0.18,0.006,94.8,13.21,8.15
Skaneateles,02/06/19,11:11:26,SKS1,21.1,21,1.748,274.4,0.17,0.26,0.17,0.16,0,94.5,13.15,8.15
Skaneateles,02/06/19,11:11:36,SKS1,22.6,23,1.831,274.4,0.14,0.14,0.19,0.18,0,94.4,13.11,8.15
Skaneateles,02/06/19,11:11:46,SKS1,24,24,1.886,274.2,0.16,0.2,0.17,0.16,0,94.2,13.06,8.14
Skaneateles,02/06/19,11:11:56,SKS1,24.6,25,1.899,274.2,0.12,0.07,0.17,0.16,0,93.9,13.01,8.14
Skaneateles,02/06/19,11:12:06,SKS1,25.7,26,1.902,274.1,0.12,0.04,0.18,0.17,0,93.5,12.96,8.14
Skaneateles,02/06/19,11:12:16,SKS1,26.1,26,1.904,274.1,0.14,0.12,0.18,0.17,0,93.5,12.96,8.14
Skaneateles,02/06/19,11:12:26,SKS1,27.2,27,1.904,274.1,0.13,0.1,0.19,0.17,0,93.6,12.97,8.14
Skaneateles,02/06/19,11:12:36,SKS1,28.6,29,1.905,274.1,0.12,0.05,0.19,0.18,0,93.6,12.96,8.14
Skaneateles,02/06/19,11:12:46,SKS1,28.8,29,1.906,274.1,0.14,0.14,0.18,0.16,0,93.4,12.95,8.14
