Lake,Date,Date/Time,Site,Depth_tenth_m,PC,Chla
Skaneateles,7/10/2019,7/10/2019 9:53,SKLT(1),12.2,0,0.6
Skaneateles,7/10/2019,7/10/2019 9:53,SKLT(1),12.2,0,0.6
Skaneateles,7/10/2019,7/10/2019 9:54,SKLT(1),12.6,0,1
Skaneateles,7/10/2019,7/10/2019 9:54,SKLT(1),12.9,0,1
Skaneateles,7/10/2019,7/10/2019 9:54,SKLT(1),13,0,1
Skaneateles,7/10/2019,7/10/2019 9:55,SKLT(1),13.1,0,0.9
Skaneateles,7/10/2019,7/10/2019 9:55,SKLT(1),13.3,0,0.8
Skaneateles,7/10/2019,7/10/2019 9:55,SKLT(1),13.6,0,1
Skaneateles,7/10/2019,7/10/2019 9:55,SKLT(1),13.7,0,0.9
Skaneateles,7/10/2019,7/10/2019 9:56,SKLT(1),14,0,1
Skaneateles,7/10/2019,7/10/2019 9:56,SKLT(1),14.2,0,0.9
Skaneateles,7/10/2019,7/10/2019 9:56,SKLT(1),14.4,0,0.9
Skaneateles,7/10/2019,7/10/2019 9:57,SKLT(1),15,0,0.9
Skaneateles,7/10/2019,7/10/2019 9:57,SKLT(1),15.7,0,0.8
Skaneateles,7/10/2019,7/10/2019 9:57,SKLT(1),16,0,1
Skaneateles,7/10/2019,7/10/2019 9:57,SKLT(1),16,0,1.1
Skaneateles,7/10/2019,7/10/2019 9:58,SKLT(1),16,0,1
Skaneateles,7/10/2019,7/10/2019 9:58,SKLT(1),16.1,0,1.1
Skaneateles,7/10/2019,7/10/2019 9:58,SKLT(1),16.6,0,1.5
Skaneateles,7/10/2019,7/10/2019 9:58,SKLT(1),16.5,0,1.4
Skaneateles,7/10/2019,7/10/2019 9:59,SKLT(1),16.5,0,1.3
Skaneateles,7/10/2019,7/10/2019 9:59,SKLT(1),16.9,0,1.3
Skaneateles,7/10/2019,7/10/2019 9:59,SKLT(1),17.1,0,1.2
Skaneateles,7/10/2019,7/10/2019 10:00,SKLT(1),17.4,0,0.9
Skaneateles,7/10/2019,7/10/2019 10:00,SKLT(1),17.6,0,0.8
Skaneateles,7/10/2019,7/10/2019 10:00,SKLT(1),17.6,0,0.8
Skaneateles,7/10/2019,7/10/2019 10:00,SKLT(1),17.8,0,0.8
Skaneateles,7/10/2019,7/10/2019 10:01,SKLT(1),17.8,0,0.8
Skaneateles,7/10/2019,7/10/2019 10:01,SKLT(1),18,0,1
Skaneateles,7/10/2019,7/10/2019 10:01,SKLT(1),18.3,0,0.9
Skaneateles,7/10/2019,7/10/2019 10:02,SKLT(1),18.9,0,0.8
Skaneateles,7/10/2019,7/10/2019 10:02,SKLT(1),19.4,0,0.9
Skaneateles,7/10/2019,7/10/2019 10:02,SKLT(1),20,0,0.9
Skaneateles,7/10/2019,7/10/2019 10:02,SKLT(1),20.5,0,1.1
Skaneateles,7/10/2019,7/10/2019 10:03,SKLT(1),21.3,0,1.3
Skaneateles,7/10/2019,7/10/2019 10:03,SKLT(1),21.5,0,1.3
Skaneateles,7/10/2019,7/10/2019 10:03,SKLT(1),21.9,0,1.3
Skaneateles,7/10/2019,7/10/2019 10:04,SKLT(1),22,0,1.4
Skaneateles,7/10/2019,7/10/2019 10:04,SKLT(1),21.8,0,1.3
Skaneateles,7/10/2019,7/10/2019 10:04,SKLT(1),21.6,0,1.3
Skaneateles,7/10/2019,7/10/2019 10:04,SKLT(1),21.6,0,1.3
Skaneateles,7/10/2019,7/10/2019 10:05,SKLT(1),21.9,0,1.4
Skaneateles,7/10/2019,7/10/2019 10:05,SKLT(1),22.3,0,1.5
Skaneateles,7/10/2019,7/10/2019 10:05,SKLT(1),22.8,0,0.9
Skaneateles,7/10/2019,7/10/2019 10:06,SKLT(1),24.1,0,0.5
Skaneateles,7/10/2019,7/10/2019 10:06,SKLT(1),24.7,0,0.6
Skaneateles,7/10/2019,7/10/2019 10:06,SKLT(1),24.9,0,0.6
Skaneateles,7/10/2019,7/10/2019 10:06,SKLT(1),24.7,0,0.5
Skaneateles,7/10/2019,7/10/2019 10:07,SKLT(1),25.4,0,0.7
Skaneateles,7/10/2019,7/10/2019 10:07,SKLT(1),25.6,0,0.7
Skaneateles,7/10/2019,7/10/2019 10:07,SKLT(1),26,0.1,0.4
Skaneateles,7/10/2019,7/10/2019 10:08,SKLT(1),26.6,0.1,0.2
Skaneateles,7/10/2019,7/10/2019 10:08,SKLT(1),27.1,0,0.4
Skaneateles,7/10/2019,7/10/2019 10:08,SKLT(1),27.6,0.1,0.2
Skaneateles,7/10/2019,7/10/2019 10:08,SKLT(1),28,0.1,0.2
Skaneateles,7/10/2019,7/10/2019 10:09,SKLT(1),28.3,0.1,0.2
Skaneateles,7/10/2019,7/10/2019 10:09,SKLT(1),28.5,0.1,0.2
Skaneateles,7/10/2019,7/10/2019 10:09,SKLT(1),28.7,0.1,0.2
Skaneateles,7/10/2019,7/10/2019 10:10,SKLT(1),28.9,0.1,0.2
Skaneateles,7/10/2019,7/10/2019 10:10,SKLT(1),29.3,0,0.1
Skaneateles,7/10/2019,7/10/2019 10:10,SKLT(1),29.7,0.1,0.2
Skaneateles,7/10/2019,7/10/2019 10:10,SKLT(1),29.8,0.1,0.2
Skaneateles,7/10/2019,7/10/2019 10:11,SKLT(1),30,0.1,0.2
Skaneateles,7/10/2019,7/10/2019 10:11,SKLT(1),31.3,0,0.1
Skaneateles,7/10/2019,7/10/2019 10:11,SKLT(1),32,0,0.1
Skaneateles,7/10/2019,7/10/2019 10:12,SKLT(1),33.5,0,0
Skaneateles,7/10/2019,7/10/2019 10:12,SKLT(1),34.3,0,0
Skaneateles,7/10/2019,7/10/2019 10:12,SKLT(1),34.9,0,0
Skaneateles,7/10/2019,7/10/2019 10:12,SKLT(1),35.5,0,0
Skaneateles,7/10/2019,7/10/2019 10:13,SKLT(1),37.3,0,0
Skaneateles,7/10/2019,7/10/2019 10:13,SKLT(1),38.4,0,0
Skaneateles,7/10/2019,7/10/2019 10:13,SKLT(1),39.2,0,0
Skaneateles,7/10/2019,7/10/2019 10:13,SKLT(1),40,0,0
Skaneateles,7/10/2019,7/10/2019 10:14,SKLT(1),40.1,0,0
Skaneateles,7/10/2019,7/10/2019 10:14,SKLT(1),40.6,0,0
Skaneateles,7/10/2019,7/10/2019 10:14,SKLT(1),42.2,0,0
Skaneateles,7/10/2019,7/10/2019 10:15,SKLT(1),43.6,0,0
Skaneateles,7/10/2019,7/10/2019 10:15,SKLT(1),44.6,0,0
Skaneateles,7/10/2019,7/10/2019 10:15,SKLT(1),44.9,0,0
Skaneateles,7/10/2019,7/10/2019 10:15,SKLT(1),45.1,0,0
Skaneateles,7/10/2019,7/10/2019 10:16,SKLT(1),45.9,0,0
Skaneateles,7/10/2019,7/10/2019 10:16,SKLT(1),46.6,0,0
Skaneateles,7/10/2019,7/10/2019 10:16,SKLT(1),47.2,0,0
Skaneateles,7/10/2019,7/10/2019 10:17,SKLT(1),47.6,0,0
Skaneateles,7/10/2019,7/10/2019 10:17,SKLT(1),47.9,0,0
Skaneateles,7/10/2019,7/10/2019 10:17,SKLT(1),48,0,0
Skaneateles,7/10/2019,7/10/2019 10:17,SKLT(1),48.1,0,0
Skaneateles,7/10/2019,7/10/2019 10:18,SKLT(1),48.4,0,0
Skaneateles,7/10/2019,7/10/2019 10:18,SKLT(1),48.7,0,0
Skaneateles,7/10/2019,7/10/2019 10:18,SKLT(1),49,0,0
Skaneateles,7/10/2019,7/10/2019 10:18,SKLT(1),49.1,0,0
Skaneateles,7/10/2019,7/10/2019 10:19,SKLT(1),49.2,0,0
Skaneateles,7/10/2019,7/10/2019 10:19,SKLT(1),49.3,0,0
Skaneateles,7/10/2019,7/10/2019 10:43,SKLT(A),0.7,0,0
Skaneateles,7/10/2019,7/10/2019 10:43,SKLT(A),1.3,0,0
Skaneateles,7/10/2019,7/10/2019 10:44,SKLT(A),1.6,0,0
Skaneateles,7/10/2019,7/10/2019 10:44,SKLT(A),2,0,0
Skaneateles,7/10/2019,7/10/2019 10:44,SKLT(A),2.3,0,0
Skaneateles,7/10/2019,7/10/2019 10:45,SKLT(A),2.7,0,0
Skaneateles,7/10/2019,7/10/2019 10:45,SKLT(A),3.5,0,0
Skaneateles,7/10/2019,7/10/2019 10:45,SKLT(A),4.1,0,0
Skaneateles,7/10/2019,7/10/2019 10:45,SKLT(A),4.7,0,0
Skaneateles,7/10/2019,7/10/2019 10:46,SKLT(A),5,0,0
Skaneateles,7/10/2019,7/10/2019 10:46,SKLT(A),5.1,0,0
Skaneateles,7/10/2019,7/10/2019 10:46,SKLT(A),5.3,0,0
Skaneateles,7/10/2019,7/10/2019 10:47,SKLT(A),6,0,0.1
Skaneateles,7/10/2019,7/10/2019 10:47,SKLT(A),6.7,0,0.1
Skaneateles,7/10/2019,7/10/2019 10:47,SKLT(A),7.3,0,0.2
Skaneateles,7/10/2019,7/10/2019 10:47,SKLT(A),7.9,0,0.2
Skaneateles,7/10/2019,7/10/2019 10:48,SKLT(A),8.5,0,0.1
Skaneateles,7/10/2019,7/10/2019 10:48,SKLT(A),9,0,0
Skaneateles,7/10/2019,7/10/2019 10:48,SKLT(A),9.5,0,0.2
Skaneateles,7/10/2019,7/10/2019 10:49,SKLT(A),10.1,0,0.6
Skaneateles,7/10/2019,7/10/2019 10:49,SKLT(A),10.8,0,0.5
Skaneateles,7/10/2019,7/10/2019 10:49,SKLT(A),11.6,0,0.2
Skaneateles,7/10/2019,7/10/2019 10:49,SKLT(A),12.3,0,0.8
Skaneateles,7/10/2019,7/10/2019 10:50,SKLT(A),13,0,1.3
Skaneateles,7/10/2019,7/10/2019 10:50,SKLT(A),13.9,0,1.2
Skaneateles,7/10/2019,7/10/2019 10:50,SKLT(A),14.7,0,1.1
Skaneateles,7/10/2019,7/10/2019 10:51,SKLT(A),15.5,0,1.5
Skaneateles,7/10/2019,7/10/2019 10:51,SKLT(A),16.3,0,1.6
Skaneateles,7/10/2019,7/10/2019 10:51,SKLT(A),16.8,0,1.7
Skaneateles,7/10/2019,7/10/2019 10:51,SKLT(A),17.1,0,1.4
Skaneateles,7/10/2019,7/10/2019 10:52,SKLT(A),17.3,0,0.9
Skaneateles,7/10/2019,7/10/2019 10:52,SKLT(A),17.5,0,0.6
Skaneateles,7/10/2019,7/10/2019 10:52,SKLT(A),17.8,0,1.6
Skaneateles,7/10/2019,7/10/2019 10:52,SKLT(A),18.3,0,1.5
Skaneateles,7/10/2019,7/10/2019 10:53,SKLT(A),18.7,0,1.5
Skaneateles,7/10/2019,7/10/2019 10:53,SKLT(A),19.1,0,1.2
Skaneateles,7/10/2019,7/10/2019 10:53,SKLT(A),20,0,1
Skaneateles,7/10/2019,7/10/2019 10:54,SKLT(A),20.9,0,1
Skaneateles,7/10/2019,7/10/2019 10:54,SKLT(A),22.1,0,0.6
Skaneateles,7/10/2019,7/10/2019 10:54,SKLT(A),23.3,0,0.5
Skaneateles,7/10/2019,7/10/2019 10:54,SKLT(A),24.3,0,0.7
Skaneateles,7/10/2019,7/10/2019 10:55,SKLT(A),25.3,0,0.8
Skaneateles,7/10/2019,7/10/2019 10:55,SKLT(A),26.1,0,0.4
Skaneateles,7/10/2019,7/10/2019 10:55,SKLT(A),27,0,0.3
Skaneateles,7/10/2019,7/10/2019 10:56,SKLT(A),27.8,0,0.5
Skaneateles,7/10/2019,7/10/2019 10:56,SKLT(A),28.6,0.1,0.3
Skaneateles,7/10/2019,7/10/2019 10:56,SKLT(A),29.2,0.1,0.2
Skaneateles,7/10/2019,7/10/2019 10:56,SKLT(A),29.8,0,0.2
Skaneateles,7/10/2019,7/10/2019 10:57,SKLT(A),30.3,0.1,0.2
Skaneateles,7/10/2019,7/10/2019 10:57,SKLT(A),30.6,0.1,0.2
Skaneateles,7/10/2019,7/10/2019 10:57,SKLT(A),31.2,0.1,0.2
Skaneateles,7/10/2019,7/10/2019 10:58,SKLT(A),31.5,0.1,0.2
Skaneateles,7/10/2019,7/10/2019 10:58,SKLT(A),31.9,0.1,0.3
Skaneateles,7/10/2019,7/10/2019 10:58,SKLT(A),32.5,0.1,0.2
Skaneateles,7/10/2019,7/10/2019 10:58,SKLT(A),32.9,0,0.1
Skaneateles,7/10/2019,7/10/2019 10:59,SKLT(A),33.3,0,0
Skaneateles,7/10/2019,7/10/2019 10:59,SKLT(A),34,0,0.1
Skaneateles,7/10/2019,7/10/2019 10:59,SKLT(A),34.5,0,0.1
Skaneateles,7/10/2019,7/10/2019 11:00,SKLT(A),35.2,0,0.1
Skaneateles,7/10/2019,7/10/2019 11:00,SKLT(A),36.5,0,0
Skaneateles,7/10/2019,7/10/2019 11:00,SKLT(A),37.3,0,0
Skaneateles,7/10/2019,7/10/2019 11:00,SKLT(A),38.1,0,0
Skaneateles,7/10/2019,7/10/2019 11:01,SKLT(A),39,0,0.1
Skaneateles,7/10/2019,7/10/2019 11:01,SKLT(A),39.8,0,0
Skaneateles,7/10/2019,7/10/2019 11:01,SKLT(A),40.3,0,0
Skaneateles,7/10/2019,7/10/2019 11:15,SKS1,0.4,0,0
Skaneateles,7/10/2019,7/10/2019 11:16,SKS1,0.4,0,0
Skaneateles,7/10/2019,7/10/2019 11:16,SKS1,0.6,0,0
Skaneateles,7/10/2019,7/10/2019 11:16,SKS1,1,0,0
Skaneateles,7/10/2019,7/10/2019 11:17,SKS1,1.2,0,0
Skaneateles,7/10/2019,7/10/2019 11:17,SKS1,1.3,0,0
Skaneateles,7/10/2019,7/10/2019 11:17,SKS1,1.3,0,0
Skaneateles,7/10/2019,7/10/2019 11:17,SKS1,1.3,0,0
Skaneateles,7/10/2019,7/10/2019 11:18,SKS1,1.3,0,0
Skaneateles,7/10/2019,7/10/2019 11:18,SKS1,1.3,0,0
Skaneateles,7/10/2019,7/10/2019 11:18,SKS1,1.4,0,0
Skaneateles,7/10/2019,7/10/2019 11:19,SKS1,1.8,0,0
Skaneateles,7/10/2019,7/10/2019 11:19,SKS1,2.1,0,0
Skaneateles,7/10/2019,7/10/2019 11:19,SKS1,2.4,0,0
Skaneateles,7/10/2019,7/10/2019 11:19,SKS1,2.4,0,0
Skaneateles,7/10/2019,7/10/2019 11:20,SKS1,2.6,0,0
Skaneateles,7/10/2019,7/10/2019 11:20,SKS1,2.8,0,0
Skaneateles,7/10/2019,7/10/2019 11:20,SKS1,2.9,0,0
Skaneateles,7/10/2019,7/10/2019 11:20,SKS1,3.4,0,0
Skaneateles,7/10/2019,7/10/2019 11:21,SKS1,3.5,0,0
Skaneateles,7/10/2019,7/10/2019 11:21,SKS1,3.5,0,0
Skaneateles,7/10/2019,7/10/2019 11:21,SKS1,3.5,0,0
Skaneateles,7/10/2019,7/10/2019 11:22,SKS1,3.5,0,0
Skaneateles,7/10/2019,7/10/2019 11:22,SKS1,3.5,0,0
Skaneateles,7/10/2019,7/10/2019 11:22,SKS1,3.6,0,0
Skaneateles,7/10/2019,7/10/2019 11:22,SKS1,4.2,0,0
Skaneateles,7/10/2019,7/10/2019 11:23,SKS1,4.5,0,0
Skaneateles,7/10/2019,7/10/2019 11:23,SKS1,4.5,0,0
Skaneateles,7/10/2019,7/10/2019 11:23,SKS1,4.9,0,0
Skaneateles,7/10/2019,7/10/2019 11:23,SKS1,5.2,0,0
Skaneateles,7/10/2019,7/10/2019 11:24,SKS1,5.3,0,0
Skaneateles,7/10/2019,7/10/2019 11:24,SKS1,5.4,0,0
Skaneateles,7/10/2019,7/10/2019 11:24,SKS1,5.6,0,0
Skaneateles,7/10/2019,7/10/2019 11:25,SKS1,6.1,0,0
Skaneateles,7/10/2019,7/10/2019 11:25,SKS1,6.3,0,0.1
Skaneateles,7/10/2019,7/10/2019 11:25,SKS1,6.3,0,0
Skaneateles,7/10/2019,7/10/2019 11:25,SKS1,6.4,0,0
Skaneateles,7/10/2019,7/10/2019 11:26,SKS1,6.9,0,0.1
Skaneateles,7/10/2019,7/10/2019 11:26,SKS1,7.2,0,0
Skaneateles,7/10/2019,7/10/2019 11:26,SKS1,7.3,0,0.1
Skaneateles,7/10/2019,7/10/2019 11:27,SKS1,7.5,0,0.1
Skaneateles,7/10/2019,7/10/2019 11:27,SKS1,8,0,0.2
Skaneateles,7/10/2019,7/10/2019 11:27,SKS1,8.3,0,0.2
Skaneateles,7/10/2019,7/10/2019 11:27,SKS1,8,0,0.2
Skaneateles,7/10/2019,7/10/2019 11:28,SKS1,8,0,0.2
Skaneateles,7/10/2019,7/10/2019 11:28,SKS1,8,0,0.1
Skaneateles,7/10/2019,7/10/2019 11:28,SKS1,8.1,0,0.1
Skaneateles,7/10/2019,7/10/2019 11:29,SKS1,8.5,0,0.2
Skaneateles,7/10/2019,7/10/2019 11:29,SKS1,8.9,0,0.1
Skaneateles,7/10/2019,7/10/2019 11:29,SKS1,9.2,0,0.2
Skaneateles,7/10/2019,7/10/2019 11:29,SKS1,9.2,0,0.1
Skaneateles,7/10/2019,7/10/2019 11:30,SKS1,9.2,0,0.2
Skaneateles,7/10/2019,7/10/2019 11:30,SKS1,9.5,0,0.2
Skaneateles,7/10/2019,7/10/2019 11:30,SKS1,9.8,0,0.1
Skaneateles,7/10/2019,7/10/2019 11:31,SKS1,10.2,0,0.2
Skaneateles,7/10/2019,7/10/2019 11:31,SKS1,10,0,0.2
Skaneateles,7/10/2019,7/10/2019 11:31,SKS1,9.9,0,0.2
Skaneateles,7/10/2019,7/10/2019 11:31,SKS1,10.1,0,0.2
Skaneateles,7/10/2019,7/10/2019 11:32,SKS1,10.4,0,0.2
Skaneateles,7/10/2019,7/10/2019 11:32,SKS1,10.7,0,0.3
Skaneateles,7/10/2019,7/10/2019 11:32,SKS1,10.8,0,0.3
Skaneateles,7/10/2019,7/10/2019 11:33,SKS1,11.1,0,0.3
Skaneateles,7/10/2019,7/10/2019 11:33,SKS1,11.2,0,0.2
Skaneateles,7/10/2019,7/10/2019 11:33,SKS1,11.2,0,0.3
Skaneateles,7/10/2019,7/10/2019 11:33,SKS1,11.5,0,0.4
Skaneateles,7/10/2019,7/10/2019 11:34,SKS1,11.8,0,0.2
Skaneateles,7/10/2019,7/10/2019 11:34,SKS1,12.1,0.1,0.2
Skaneateles,7/10/2019,7/10/2019 11:34,SKS1,12.2,0.1,0.2
Skaneateles,7/10/2019,7/10/2019 11:35,SKS1,12.2,0.1,0.2
Skaneateles,7/10/2019,7/10/2019 11:35,SKS1,12.2,0,0.1
Skaneateles,7/10/2019,7/10/2019 11:35,SKS1,12.7,0,0.4
Skaneateles,7/10/2019,7/10/2019 11:35,SKS1,13.1,0,0.5
Skaneateles,7/10/2019,7/10/2019 11:36,SKS1,13.5,0.1,0.2
Skaneateles,7/10/2019,7/10/2019 11:36,SKS1,14.1,0,1
Skaneateles,7/10/2019,7/10/2019 11:36,SKS1,14.1,0,1.1
Skaneateles,7/10/2019,7/10/2019 11:36,SKS1,13.9,0,0.9
Skaneateles,7/10/2019,7/10/2019 11:37,SKS1,13.9,0,1.1
Skaneateles,7/10/2019,7/10/2019 11:37,SKS1,14.2,0,1
Skaneateles,7/10/2019,7/10/2019 11:37,SKS1,14.7,0,0.9
Skaneateles,7/10/2019,7/10/2019 11:38,SKS1,15.2,0,0.9
Skaneateles,7/10/2019,7/10/2019 11:38,SKS1,15.7,0,1
Skaneateles,7/10/2019,7/10/2019 11:38,SKS1,16.2,0,1
Skaneateles,7/10/2019,7/10/2019 11:38,SKS1,15.8,0,1
Skaneateles,7/10/2019,7/10/2019 11:39,SKS1,15.8,0,1.2
Skaneateles,7/10/2019,7/10/2019 11:39,SKS1,16.2,0,1
Skaneateles,7/10/2019,7/10/2019 11:39,SKS1,16.5,0,1.2
Skaneateles,7/10/2019,7/10/2019 11:40,SKS1,16.8,0,1.1
Skaneateles,7/10/2019,7/10/2019 11:40,SKS1,17.2,0,0.8
Skaneateles,7/10/2019,7/10/2019 11:40,SKS1,17.7,0,0.4
Skaneateles,7/10/2019,7/10/2019 11:40,SKS1,18,0,0.3
Skaneateles,7/10/2019,7/10/2019 11:41,SKS1,18,0,0.3
Skaneateles,7/10/2019,7/10/2019 11:41,SKS1,18,0,0.3
Skaneateles,7/10/2019,7/10/2019 11:41,SKS1,18.1,0,0.4
Skaneateles,7/10/2019,7/10/2019 11:42,SKS1,18.5,0,0.3
Skaneateles,7/10/2019,7/10/2019 11:42,SKS1,19.1,0,0.5
Skaneateles,7/10/2019,7/10/2019 11:42,SKS1,19.6,0,0.6
Skaneateles,7/10/2019,7/10/2019 11:42,SKS1,20,0,0.6
Skaneateles,7/10/2019,7/10/2019 11:43,SKS1,20,0,0.7
Skaneateles,7/10/2019,7/10/2019 11:43,SKS1,20.2,0,0.7
Skaneateles,7/10/2019,7/10/2019 11:43,SKS1,20.6,0,0.7
Skaneateles,7/10/2019,7/10/2019 11:44,SKS1,21.1,0,0.7
Skaneateles,7/10/2019,7/10/2019 11:44,SKS1,21.5,0,0.7
Skaneateles,7/10/2019,7/10/2019 11:44,SKS1,22,0,0.6
Skaneateles,7/10/2019,7/10/2019 11:44,SKS1,22.7,0,0.5
Skaneateles,7/10/2019,7/10/2019 11:45,SKS1,23.1,0,0.6
Skaneateles,7/10/2019,7/10/2019 11:45,SKS1,23.7,0,0.6
Skaneateles,7/10/2019,7/10/2019 11:45,SKS1,24.5,0,0.6
Skaneateles,7/10/2019,7/10/2019 11:46,SKS1,25,0,0.7
Skaneateles,7/10/2019,7/10/2019 11:46,SKS1,25,0,0.7
Skaneateles,7/10/2019,7/10/2019 11:46,SKS1,25.1,0,0.7
Skaneateles,7/10/2019,7/10/2019 11:46,SKS1,25.7,0,1.1
Skaneateles,7/10/2019,7/10/2019 11:47,SKS1,26,0,0.9
Skaneateles,7/10/2019,7/10/2019 11:47,SKS1,26.4,0,0.9
Skaneateles,7/10/2019,7/10/2019 11:47,SKS1,26.9,0,0.7
Skaneateles,7/10/2019,7/10/2019 11:48,SKS1,27.6,0,0.6
Skaneateles,7/10/2019,7/10/2019 11:48,SKS1,28.2,0.1,0.2
Skaneateles,7/10/2019,7/10/2019 11:48,SKS1,28.7,0,0.2
Skaneateles,7/10/2019,7/10/2019 11:48,SKS1,29.3,0,0.8
Skaneateles,7/10/2019,7/10/2019 11:49,SKS1,29.7,0,2.6
Skaneateles,7/10/2019,7/10/2019 11:49,SKS1,29.9,0,2.8
Skaneateles,7/10/2019,7/10/2019 11:49,SKS1,29.7,0,2.5
Skaneateles,7/10/2019,7/10/2019 11:50,SKS1,29.8,0,2.5
Skaneateles,7/10/2019,7/10/2019 11:50,SKS1,30.2,0.1,0.2
Skaneateles,7/10/2019,7/10/2019 11:50,SKS1,30.6,0,0.3
Skaneateles,7/10/2019,7/10/2019 11:50,SKS1,30.8,0,0.1
Skaneateles,7/10/2019,7/10/2019 12:03,SKLT(B),0.5,0,0
Skaneateles,7/10/2019,7/10/2019 12:04,SKLT(B),0.9,0,0
Skaneateles,7/10/2019,7/10/2019 12:04,SKLT(B),1.1,0,0
Skaneateles,7/10/2019,7/10/2019 12:04,SKLT(B),1.6,0,0
Skaneateles,7/10/2019,7/10/2019 12:05,SKLT(B),2,0,0
Skaneateles,7/10/2019,7/10/2019 12:05,SKLT(B),2.4,0,0
Skaneateles,7/10/2019,7/10/2019 12:05,SKLT(B),2.9,0,0
Skaneateles,7/10/2019,7/10/2019 12:05,SKLT(B),3.4,0,0
Skaneateles,7/10/2019,7/10/2019 12:06,SKLT(B),3.9,0,0
Skaneateles,7/10/2019,7/10/2019 12:06,SKLT(B),4.5,0,0
Skaneateles,7/10/2019,7/10/2019 12:06,SKLT(B),5.1,0,0
Skaneateles,7/10/2019,7/10/2019 12:07,SKLT(B),5.8,0,0.1
Skaneateles,7/10/2019,7/10/2019 12:07,SKLT(B),6.5,0,0.2
Skaneateles,7/10/2019,7/10/2019 12:07,SKLT(B),7.1,0,0.3
Skaneateles,7/10/2019,7/10/2019 12:07,SKLT(B),7.7,0,0.4
Skaneateles,7/10/2019,7/10/2019 12:08,SKLT(B),8.6,0,0.5
Skaneateles,7/10/2019,7/10/2019 12:08,SKLT(B),9.2,0,0.5
Skaneateles,7/10/2019,7/10/2019 12:08,SKLT(B),9.5,0,0.5
Skaneateles,7/10/2019,7/10/2019 12:08,SKLT(B),10,0,0.4
Skaneateles,7/10/2019,7/10/2019 12:09,SKLT(B),10.4,0,0.5
Skaneateles,7/10/2019,7/10/2019 12:09,SKLT(B),10.9,0,0.3
Skaneateles,7/10/2019,7/10/2019 12:09,SKLT(B),11.3,0,0
Skaneateles,7/10/2019,7/10/2019 12:10,SKLT(B),11.9,0,0.1
Skaneateles,7/10/2019,7/10/2019 12:10,SKLT(B),12.4,0,0.1
Skaneateles,7/10/2019,7/10/2019 12:10,SKLT(B),12.9,0,0.1
Skaneateles,7/10/2019,7/10/2019 12:10,SKLT(B),13.4,0.1,0.2
Skaneateles,7/10/2019,7/10/2019 12:11,SKLT(B),14,0,0.2
Skaneateles,7/10/2019,7/10/2019 12:11,SKLT(B),14.2,0,0.3
Skaneateles,7/10/2019,7/10/2019 12:11,SKLT(B),14.6,0,0.3
Skaneateles,7/10/2019,7/10/2019 12:12,SKLT(B),15,0,0.5
Skaneateles,7/10/2019,7/10/2019 12:12,SKLT(B),15.4,0,0.6
Skaneateles,7/10/2019,7/10/2019 12:12,SKLT(B),15.9,0,0.5
Skaneateles,7/10/2019,7/10/2019 12:12,SKLT(B),16.3,0,0.5
Skaneateles,7/10/2019,7/10/2019 12:13,SKLT(B),16.7,0,0.6
Skaneateles,7/10/2019,7/10/2019 12:13,SKLT(B),17.4,0,0.7
Skaneateles,7/10/2019,7/10/2019 12:13,SKLT(B),18,0,0.6
Skaneateles,7/10/2019,7/10/2019 12:14,SKLT(B),18.4,0,0.6
Skaneateles,7/10/2019,7/10/2019 12:14,SKLT(B),18.7,0,0.7
Skaneateles,7/10/2019,7/10/2019 12:14,SKLT(B),19.3,0,0.5
Skaneateles,7/10/2019,7/10/2019 12:14,SKLT(B),20,0,1.3
Skaneateles,7/10/2019,7/10/2019 12:15,SKLT(B),20.5,0,1.3
Skaneateles,7/10/2019,7/10/2019 12:15,SKLT(B),21.2,0,1
Skaneateles,7/10/2019,7/10/2019 12:15,SKLT(B),21.6,0,1.2
Skaneateles,7/10/2019,7/10/2019 12:16,SKLT(B),22.3,0,0.7
Skaneateles,7/10/2019,7/10/2019 12:16,SKLT(B),22.9,0,0.4
Skaneateles,7/10/2019,7/10/2019 12:16,SKLT(B),23.2,0.1,0.2
Skaneateles,7/10/2019,7/10/2019 12:16,SKLT(B),23.5,0,0
Skaneateles,7/10/2019,7/10/2019 12:17,SKLT(B),23.9,0,0
Skaneateles,7/10/2019,7/10/2019 12:27,SKLT(2),0.3,0,0
Skaneateles,7/10/2019,7/10/2019 12:28,SKLT(2),0.3,0,0
Skaneateles,7/10/2019,7/10/2019 12:28,SKLT(2),0.4,0,0
Skaneateles,7/10/2019,7/10/2019 12:28,SKLT(2),0.5,0,0
Skaneateles,7/10/2019,7/10/2019 12:29,SKLT(2),0.5,0,0
Skaneateles,7/10/2019,7/10/2019 12:29,SKLT(2),0.8,0,0
Skaneateles,7/10/2019,7/10/2019 12:29,SKLT(2),1.3,0,0
Skaneateles,7/10/2019,7/10/2019 12:29,SKLT(2),1.8,0,0
Skaneateles,7/10/2019,7/10/2019 12:30,SKLT(2),1.1,0,0
Skaneateles,7/10/2019,7/10/2019 12:30,SKLT(2),1.4,0,0
Skaneateles,7/10/2019,7/10/2019 12:30,SKLT(2),1.6,0,0
Skaneateles,7/10/2019,7/10/2019 12:30,SKLT(2),2,0,0
Skaneateles,7/10/2019,7/10/2019 12:31,SKLT(2),2.3,0,0
Skaneateles,7/10/2019,7/10/2019 12:31,SKLT(2),2.2,0,0
