Lake,Date,Time,Site,Depth_tenth_m,Depth_m,Temp,SpCnd,ChlaRFU,Chla,PCRFU,PC,Turb,DOSat,DOConc,pH
Canandaigua,9/19/2019,10:17:28,CGLT(B),12.7,13,19.44,380.1,0.38,1.37,0.19,0.18,0.783,98.8,9.08,8.5
Canandaigua,9/19/2019,10:17:38,CGLT(B),13.2,13,19.318,380.8,0.34,1.22,0.21,0.2,0.903,96.9,8.92,8.47
Canandaigua,9/19/2019,10:17:48,CGLT(B),13.6,14,19.254,381.5,0.33,1.17,0.22,0.21,0.783,95.9,8.84,8.46
Canandaigua,9/19/2019,10:17:58,CGLT(B),13.8,14,19.186,382.3,0.32,1.15,0.19,0.18,0.853,95,8.77,8.43
Canandaigua,9/19/2019,10:18:08,CGLT(B),14.2,14,19.072,382.3,0.3,1.04,0.19,0.18,0.783,94.1,8.7,8.41
Canandaigua,9/19/2019,10:18:18,CGLT(B),15,15,18.297,382.4,0.28,0.96,0.2,0.19,0.983,92.2,8.66,8.35
Canandaigua,9/19/2019,10:18:28,CGLT(B),15.4,15,17.221,381.8,0.23,0.79,0.23,0.22,0.813,90.5,8.69,8.29
Canandaigua,9/19/2019,10:18:38,CGLT(B),16,16,15.741,382.4,0.19,0.61,0.15,0.14,0.813,89,8.81,8.2
Canandaigua,9/19/2019,10:18:48,CGLT(B),16.9,17,13.133,387.3,0.22,0.74,0.17,0.16,0.803,86.2,9.03,8.09
Canandaigua,9/19/2019,10:18:58,CGLT(B),17.8,18,10.72,390.3,0.25,0.84,0.2,0.19,0.713,84.2,9.33,8.03
Canandaigua,9/19/2019,10:19:08,CGLT(B),18.6,19,10.21,387.1,0.23,0.79,0.22,0.21,0.693,85,9.53,7.97
Canandaigua,9/19/2019,10:19:18,CGLT(B),19.2,19,9.373,386.8,0.25,0.87,0.21,0.2,0.693,85.3,9.75,7.98
Canandaigua,9/19/2019,10:19:28,CGLT(B),19.7,20,8.863,389.3,0.23,0.77,0.26,0.25,0.673,87.1,10.09,7.97
Canandaigua,9/19/2019,10:19:38,CGLT(B),20.5,21,8.452,389.6,0.24,0.82,0.21,0.2,0.523,87.4,10.22,7.96
Canandaigua,9/19/2019,10:19:48,CGLT(B),21.2,21,8.137,390.5,0.24,0.84,0.26,0.25,0.563,87.7,10.34,7.94
Canandaigua,9/19/2019,10:19:58,CGLT(B),21.6,22,7.951,391.4,0.21,0.7,0.28,0.27,0.483,87.9,10.41,7.93
Canandaigua,9/19/2019,10:20:08,CGLT(B),22.3,22,7.753,390.7,0.21,0.69,0.29,0.28,0.553,87.9,10.46,7.93
Canandaigua,9/19/2019,10:20:18,CGLT(B),23.1,23,7.283,390.5,0.22,0.72,0.27,0.26,0.443,87.1,10.48,7.91
Canandaigua,9/19/2019,10:20:28,CGLT(B),23.4,23,6.991,392,0.19,0.63,0.29,0.28,0.413,87.6,10.63,7.91
Canandaigua,9/19/2019,10:20:38,CGLT(B),24,24,6.78,391.7,0.2,0.65,0.27,0.26,0.413,87.7,10.69,7.9
Canandaigua,9/19/2019,10:20:48,CGLT(B),24.5,24,6.56,392.3,0.2,0.67,0.35,0.34,0.413,87.7,10.75,7.89
Canandaigua,9/19/2019,10:20:58,CGLT(B),25.3,25,6.392,392.7,0.18,0.57,0.32,0.31,0.383,87.2,10.74,7.88
Canandaigua,9/19/2019,10:21:08,CGLT(B),26.1,26,6.253,393.3,0.17,0.52,0.29,0.28,0.443,86.7,10.71,7.86
Canandaigua,9/19/2019,10:21:18,CGLT(B),26.7,27,6.115,393.4,0.16,0.49,0.3,0.29,0.413,85.8,10.63,7.85
Canandaigua,9/19/2019,10:21:28,CGLT(B),27.4,27,5.973,393.6,0.15,0.46,0.32,0.31,0.453,85.7,10.66,7.84
Canandaigua,9/19/2019,10:21:38,CGLT(B),27.8,28,5.916,394.1,0.16,0.5,0.33,0.32,0.413,85.4,10.65,7.83
Canandaigua,9/19/2019,10:21:48,CGLT(B),28.4,28,5.868,393.7,0.16,0.49,0.31,0.3,0.393,85.4,10.65,7.83
Canandaigua,9/19/2019,10:21:58,CGLT(B),29,29,5.78,393.8,0.14,0.4,0.37,0.36,0.413,85.8,10.72,7.84
Canandaigua,9/19/2019,10:22:08,CGLT(B),29.5,29,5.674,393.9,0.15,0.45,0.39,0.38,0.393,85.8,10.76,7.83
Canandaigua,9/19/2019,10:22:18,CGLT(B),30,30,5.609,394.4,0.13,0.4,0.33,0.32,0.443,85.9,10.78,7.83
Canandaigua,9/19/2019,10:22:28,CGLT(B),30.4,30,5.626,394.5,0.15,0.44,0.33,0.32,0.373,86,10.79,7.82
Canandaigua,9/19/2019,10:22:38,CGLT(B),30.7,31,5.624,394.3,0.15,0.46,0.37,0.36,0.393,85.8,10.77,7.82
Canandaigua,9/19/2019,10:22:48,CGLT(B),31.3,31,5.57,394.3,0.13,0.39,0.29,0.28,0.373,85.8,10.78,7.82
Canandaigua,9/19/2019,11:53:38,CGLT(C),0.2,0,19.894,380.4,0.28,1,0.24,0.23,1.343,103.8,9.45,8.57
Canandaigua,9/19/2019,11:53:48,CGLT(C),0.4,0,19.906,380.3,0.29,1.04,0.19,0.18,1.183,103.8,9.45,8.57
Canandaigua,9/19/2019,11:53:58,CGLT(C),0.6,1,19.912,380.3,0.32,1.13,0.18,0.17,1.163,103.8,9.44,8.57
Canandaigua,9/19/2019,11:54:08,CGLT(C),0.9,1,19.915,380.3,0.26,0.89,0.19,0.18,1.213,103.8,9.44,8.57
Canandaigua,9/19/2019,11:54:18,CGLT(C),1.2,1,19.909,380.1,0.29,1.02,0.18,0.18,1.273,103.7,9.44,8.57
Canandaigua,9/19/2019,11:54:28,CGLT(C),1.8,2,19.894,380.1,0.33,1.2,0.16,0.15,1.133,103.7,9.44,8.57
Canandaigua,9/19/2019,11:54:38,CGLT(C),2.2,2,19.883,380.1,0.36,1.3,0.16,0.15,1.263,103.6,9.43,8.57
Canandaigua,9/19/2019,11:54:48,CGLT(C),2.8,3,19.877,380,0.45,1.65,0.2,0.19,1.083,103.6,9.43,8.57
Canandaigua,9/19/2019,11:54:58,CGLT(C),3.5,3,19.869,380.1,0.5,1.86,0.21,0.2,1.423,103.5,9.43,8.57
Canandaigua,9/19/2019,11:55:08,CGLT(C),3.9,4,19.871,380,0.56,2.09,0.27,0.26,1.313,103.5,9.42,8.57
Canandaigua,9/19/2019,11:55:18,CGLT(C),4.5,4,19.869,380.1,0.56,2.1,0.29,0.28,0.983,103.4,9.42,8.57
Canandaigua,9/19/2019,11:55:28,CGLT(C),5.2,5,19.864,380,0.58,2.19,0.22,0.21,1.233,103.3,9.41,8.58
Canandaigua,9/19/2019,11:55:38,CGLT(C),6.3,6,19.846,379.9,0.59,2.22,0.23,0.23,1.163,103.2,9.4,8.58
Canandaigua,9/19/2019,11:55:48,CGLT(C),6.7,7,19.838,380,0.59,2.23,0.27,0.27,1.183,103.2,9.4,8.58
Canandaigua,9/19/2019,11:55:58,CGLT(C),7,7,19.836,380,0.58,2.18,0.32,0.31,1.143,103.1,9.4,8.57
Canandaigua,9/19/2019,11:56:08,CGLT(C),7.7,8,19.833,380,0.58,2.18,0.22,0.21,1.503,103,9.39,8.57
Canandaigua,9/19/2019,11:56:18,CGLT(C),8.5,8,19.825,379.9,0.55,2.07,0.28,0.27,1.563,102.9,9.38,8.57
Canandaigua,9/19/2019,11:56:28,CGLT(C),9.1,9,19.809,380,0.57,2.15,0.28,0.27,1.293,102.6,9.36,8.57
Canandaigua,9/19/2019,11:56:38,CGLT(C),9.6,10,19.804,380,0.58,2.19,0.19,0.18,1.173,102.4,9.33,8.57
Canandaigua,9/19/2019,11:56:48,CGLT(C),10.1,10,19.799,380,0.54,2.02,0.23,0.22,1.103,102.2,9.32,8.57
Canandaigua,9/19/2019,11:56:58,CGLT(C),10.8,11,19.791,380,0.56,2.08,0.29,0.28,1.263,101.8,9.29,8.56
Canandaigua,9/19/2019,11:57:08,CGLT(C),11.4,11,19.767,380,0.49,1.84,0.22,0.21,1.313,101.4,9.26,8.55
Canandaigua,9/19/2019,11:57:18,CGLT(C),11.7,12,19.741,380,0.5,1.88,0.22,0.21,1.583,101.1,9.23,8.55
Canandaigua,9/19/2019,11:57:28,CGLT(C),12.2,12,19.709,380,0.48,1.78,0.21,0.2,1.343,100.6,9.19,8.54
Canandaigua,9/19/2019,11:57:38,CGLT(C),12.5,13,19.646,380.2,0.44,1.61,0.18,0.17,1.323,99.7,9.12,8.52
Canandaigua,9/19/2019,11:57:48,CGLT(C),12.9,13,19.605,380.4,0.42,1.55,0.25,0.24,1.683,99.1,9.07,8.51
Canandaigua,9/19/2019,11:57:58,CGLT(C),13.2,13,19.58,380.5,0.42,1.54,0.18,0.17,1.413,98.7,9.04,8.51
Canandaigua,9/19/2019,11:58:08,CGLT(C),13.7,14,19.568,380.6,0.42,1.53,0.18,0.17,1.353,98.4,9.01,8.5
Canandaigua,9/19/2019,11:58:18,CGLT(C),14.2,14,19.512,380.6,0.37,1.35,0.19,0.18,1.423,97.4,8.94,8.49
Canandaigua,9/19/2019,11:58:28,CGLT(C),14.7,15,19.347,380.9,0.31,1.11,0.17,0.17,1.613,96.2,8.85,8.45
Canandaigua,9/19/2019,11:58:38,CGLT(C),15.1,15,18.729,382.1,0.315,1.125,0.17,0.165,1.568,91.85,8.555,8.365
Canandaigua,9/19/2019,11:58:58,CGLT(C),15.2,15,18.1515,384.55,0.29,1.025,0.185,0.175,1.663,89.65,8.45,8.305
Canandaigua,9/19/2019,11:59:18,CGLT(C),15.6,16,17.84,383.4,0.28,1,0.19,0.18,1.323,89.2,8.46,8.3
Canandaigua,9/19/2019,11:59:28,CGLT(C),16.2,16,17.344,384.5,0.27,0.94,0.17,0.16,1.373,89,8.53,8.26
Canandaigua,9/19/2019,11:59:38,CGLT(C),16.5,16,16.939,385.1,0.27,0.93,0.16,0.15,1.323,87.6,8.46,8.22
Canandaigua,9/19/2019,12:33:49,CGLT(D),0.1,0,19.832,379.3,0.18,0.57,0.12,0.11,0.883,105.7,9.63,8.52
Canandaigua,9/19/2019,12:33:59,CGLT(D),0.3,0,19.878,378.8,0.19,0.63,0.14,0.13,0.853,106.2,9.67,8.52
Canandaigua,9/19/2019,12:34:09,CGLT(D),0.5,1,19.884,378.7,0.18,0.58,0.18,0.17,0.963,106.3,9.67,8.52
Canandaigua,9/19/2019,12:34:19,CGLT(D),0.8,1,19.869,378.7,0.19,0.63,0.12,0.12,1.133,106.4,9.69,8.52
Canandaigua,9/19/2019,12:34:29,CGLT(D),1.3,1,19.848,378.3,0.19,0.62,0.15,0.14,0.883,106.8,9.73,8.53
Canandaigua,9/19/2019,12:34:39,CGLT(D),1.8,2,19.831,378.3,0.19,0.6,0.15,0.14,1.013,107.5,9.79,8.53
Canandaigua,9/19/2019,12:34:49,CGLT(D),2.2,2,19.829,378.2,0.25,0.84,0.2,0.19,0.913,107.6,9.81,8.53
Canandaigua,9/19/2019,12:34:59,CGLT(D),2.8,3,19.812,377.9,0.22,0.74,0.17,0.17,1.063,108.1,9.85,8.54
Canandaigua,9/19/2019,12:35:09,CGLT(D),3.5,4,19.798,377.8,0.25,0.85,0.16,0.15,0.843,108.9,9.94,8.55
Canandaigua,9/19/2019,12:35:19,CGLT(D),4.2,4,19.795,377.7,0.27,0.93,0.19,0.18,1.133,109.6,9.99,8.56
Canandaigua,9/19/2019,12:53:12,CGLT(E),0,0,20.251,377.4,0.2,0.68,0.18,0.18,2.513,110.4,9.98,8.54
Canandaigua,9/19/2019,12:53:22,CGLT(E),0.2,0,20.247,377.3,0.19,0.63,0.16,0.15,1.273,110.5,9.98,8.53
Canandaigua,9/19/2019,12:53:32,CGLT(E),0.4,0,20.233,377.2,0.2,0.65,0.11,0.1,1.173,110.6,10,8.53
Canandaigua,9/19/2019,12:53:42,CGLT(E),0.6,1,20.236,377.3,0.21,0.69,0.15,0.14,1.493,110.7,10,8.53
Canandaigua,9/19/2019,12:53:52,CGLT(E),0.8,1,20.234,377.3,0.23,0.77,0.16,0.15,1.263,110.7,10.01,8.53
Canandaigua,9/19/2019,12:54:02,CGLT(E),1.2,1,20.239,377.3,0.23,0.79,0.16,0.15,1.253,110.7,10.01,8.53
Canandaigua,9/19/2019,12:54:12,CGLT(E),1.7,2,20.231,377.2,0.25,0.85,0.16,0.15,1.443,110.7,10.01,8.53
Canandaigua,9/19/2019,12:54:22,CGLT(E),2.1,2,20.168,375.5,0.25,0.85,0.15,0.15,1.413,112,10.14,8.55
Canandaigua,9/19/2019,12:54:31,CGLT(E),2.5,3,20.083,374.8,0.26,0.89,0.14,0.13,1.263,115.3,10.46,8.58
Canandaigua,9/19/2019,12:54:41,CGLT(E),2.9,3,20.053,374.6,0.27,0.92,0.16,0.15,1.263,117.4,10.66,8.59
Canandaigua,9/19/2019,12:54:51,CGLT(E),3.2,3,20.045,374.6,0.28,0.98,0.14,0.13,0.943,117.8,10.69,8.59
Canandaigua,9/19/2019,12:55:01,CGLT(E),3.6,4,20.038,374.8,0.3,1.05,0.21,0.2,1.003,117.8,10.69,8.58
Canandaigua,9/19/2019,12:55:11,CGLT(E),3.8,4,20.035,374.7,0.29,1.03,0.16,0.15,1.373,117.4,10.65,8.58
Canandaigua,9/19/2019,12:55:21,CGLT(E),4,4,20.041,374.4,0.35,1.24,0.24,0.23,1.793,118.5,10.75,8.6
Canandaigua,9/19/2019,9:21:34,CGS1,0.1,0,19.958,382.1,0.41,1.49,0.25,0.24,1.653,105.4,9.59,8.51
Canandaigua,9/19/2019,9:21:44,CGS1,0.2,0,20.072,381.2,0.373333333,1.363333333,0.26,0.25,1.443,104.8666667,9.513333333,8.533333333
Canandaigua,9/19/2019,9:22:24,CGS1,0.3,0,20.097,381,0.36,1.31,0.25,0.24,1.543,104.7,9.5,8.56
Canandaigua,9/19/2019,9:22:34,CGS1,0.8,1,20.105,381,0.39,1.41,0.24,0.23,1.243,104.7,9.49,8.56
Canandaigua,9/19/2019,9:22:44,CGS1,1.1,1,20.11,380.9,0.4,1.45,0.25,0.24,1.583,104.6,9.48,8.57
Canandaigua,9/19/2019,9:22:54,CGS1,1.4,1,20.117,380.9,0.4,1.48,0.19,0.18,1.483,104.7,9.49,8.57
Canandaigua,9/19/2019,9:23:04,CGS1,1.7,2,20.118,380.9,0.41,1.52,0.23,0.22,1.263,104.5,9.47,8.57
Canandaigua,9/19/2019,9:23:14,CGS1,2.1,2,20.124,380.9,0.5,1.88,0.24,0.23,1.803,104.5,9.47,8.58
Canandaigua,9/19/2019,9:23:24,CGS1,2.5,3,20.128,380.8,0.55,2.07,0.29,0.28,1.503,104.5,9.47,8.58
Canandaigua,9/19/2019,9:23:34,CGS1,2.7,3,20.129,380.85,0.585,2.19,0.245,0.235,1.303,104.4,9.46,8.58
Canandaigua,9/19/2019,9:23:54,CGS1,3.2,3,20.131,380.8,0.6,2.27,0.26,0.25,1.563,104.4,9.46,8.58
Canandaigua,9/19/2019,9:24:04,CGS1,3.9,4,20.13,380.8,0.6,2.24,0.26,0.25,1.443,104.2,9.44,8.58
Canandaigua,9/19/2019,9:24:14,CGS1,4.7,5,20.127,380.8,0.58,2.19,0.28,0.27,1.483,104.1,9.43,8.58
Canandaigua,9/19/2019,9:24:24,CGS1,5.4,5,20.102,380.8,0.54,2.02,0.24,0.24,0.993,103.7,9.4,8.58
Canandaigua,9/19/2019,9:24:34,CGS1,6.1,6,20.047,380.9,0.53,2,0.22,0.21,1.043,103.2,9.36,8.57
Canandaigua,9/19/2019,9:24:44,CGS1,6.6,7,19.991,381.1,0.51,1.9,0.2,0.19,0.843,102.5,9.31,8.55
Canandaigua,9/19/2019,9:24:54,CGS1,7,7,19.917,381.2,0.51,1.91,0.2,0.19,0.763,101.5,9.24,8.54
Canandaigua,9/19/2019,9:25:04,CGS1,7.5,8,19.724,381.8,0.48,1.79,0.18,0.18,0.893,99.5,9.09,8.49
Canandaigua,9/19/2019,9:25:14,CGS1,7.9,8,19.558,382.5,0.49,1.82,0.19,0.18,0.703,98.7,9.05,8.47
Canandaigua,9/19/2019,9:25:24,CGS1,8.2,8,19.42,382.6,0.42,1.55,0.18,0.17,0.883,98.3,9.03,8.47
Canandaigua,9/19/2019,9:25:34,CGS1,8.4,8,19.31,382.9,0.44,1.63,0.18,0.17,0.803,97.9,9.02,8.46
Canandaigua,9/19/2019,9:25:44,CGS1,8.6,9,19.25,383.1,0.41,1.5,0.21,0.21,0.873,97.8,9.02,8.45
Canandaigua,9/19/2019,9:25:54,CGS1,9,9,19.169,383.1,0.38,1.39,0.17,0.16,0.823,97.3,8.98,8.44
Canandaigua,9/19/2019,9:26:04,CGS1,9.1,9,19.09633333,383.5666667,0.386666667,1.416666667,0.21,0.2,0.779666667,97.03333333,8.976666667,8.433333333
Canandaigua,9/19/2019,9:26:34,CGS1,9.3,9,19.039,383.7333333,0.366666667,1.32,0.223333333,0.213333333,0.803,96.9,8.966666667,8.43
Canandaigua,9/19/2019,9:27:14,CGS1,9.6,10,19.025,383.9,0.41,1.48,0.23,0.22,0.763,96.8,8.97,8.42
Canandaigua,9/19/2019,9:27:24,CGS1,10,10,19.021,383.8,0.35,1.25,0.13,0.12,0.733,96.8,8.97,8.42
Canandaigua,9/19/2019,9:27:34,CGS1,10.2,10,19,384,0.36,1.28,0.21,0.2,0.823,96.7,8.96,8.42
Canandaigua,9/19/2019,9:27:44,CGS1,10.3,10,18.953,384,0.34,1.22,0.18,0.17,0.713,96.6,8.96,8.41
Canandaigua,9/19/2019,9:27:54,CGS1,10.5,10,18.875,384.1,0.35,1.24,0.21,0.2,0.813,96.5,8.96,8.4
Canandaigua,9/19/2019,9:28:04,CGS1,10.7,11,18.734,384.4,0.33,1.17,0.17,0.16,0.733,96.2,8.97,8.39
Canandaigua,9/19/2019,9:28:14,CGS1,11.1,11,18.44066667,385,0.29,1.023333333,0.18,0.173333333,0.719666667,96,8.996666667,8.37
Canandaigua,9/19/2019,9:28:44,CGS1,11.2,11,18.389,385.3,0.3,1.06,0.21,0.2,0.763,96,9.01,8.37
Canandaigua,9/19/2019,9:28:54,CGS1,11.5,11,18.364,385.2,0.3,1.08,0.15,0.14,0.733,95.8,8.99,8.36
Canandaigua,9/19/2019,9:29:04,CGS1,11.9,12,18.29,384.9,0.29,1.01,0.17,0.16,0.673,95.4,8.97,8.35
Canandaigua,9/19/2019,9:29:24,CGS1,12,12,18.1805,385.5,0.31,1.1,0.185,0.175,0.743,95.6,9.01,8.345
Canandaigua,9/19/2019,9:29:44,CGS1,12.1,12,18.183,385.5,0.31,1.09,0.21,0.2,0.723,95.6,9.01,8.34
Canandaigua,9/19/2019,9:29:54,CGS1,12.3,12,18.172,385.5,0.28,0.99,0.19,0.18,0.773,95.6,9.01,8.34
Canandaigua,9/19/2019,9:30:04,CGS1,12.8,13,18.069,385,0.26,0.91,0.2,0.19,0.723,95.1,8.98,8.33
Canandaigua,9/19/2019,9:30:14,CGS1,13.1,13,17.845,385.6,0.26,0.905,0.18,0.175,0.768,94.4,8.955,8.31
Canandaigua,9/19/2019,9:30:34,CGS1,13.2,13,17.81,385.8,0.25,0.87,0.15,0.14,0.753,94.4,8.97,8.31
Canandaigua,9/19/2019,9:30:44,CGS1,13.4,13,17.771,385.7,0.27,0.93,0.17,0.17,0.763,94.3,8.96,8.3
Canandaigua,9/19/2019,9:30:54,CGS1,13.7,14,17.646,385.6,0.26,0.92,0.2,0.19,0.803,94.1,8.97,8.3
Canandaigua,9/19/2019,9:31:04,CGS1,13.9,14,17.565,385.8,0.27,0.96,0.15,0.14,0.753,94.2,8.99,8.29
Canandaigua,9/19/2019,9:31:14,CGS1,14,14,17.467,385.9,0.29,1.03,0.2,0.19,0.813,94.4,9.02,8.29
Canandaigua,9/19/2019,9:31:24,CGS1,14.2,14,17.35,385.8,0.28,0.96,0.18,0.17,0.723,94.4,9.04,8.29
Canandaigua,9/19/2019,9:31:34,CGS1,14.5,15,17.116,385.2,0.25,0.85,0.21,0.2,0.763,94.1,9.06,8.27
Canandaigua,9/19/2019,9:32:24,CGS1,15,15,15.9305,388.35,0.255,0.87,0.22,0.21,0.713,93.9,9.275,8.205
Canandaigua,9/19/2019,9:32:44,CGS1,15.1,15,15.984,387.7,0.25,0.84,0.21,0.2,0.803,93.6,9.23,8.2
Canandaigua,9/19/2019,9:31:44,CGS1,15.2,15,16.137,381.3,0.22,0.76,0.15,0.14,0.723,91,8.93,8.2
Canandaigua,9/19/2019,9:32:54,CGS1,15.3,15,14.523,382.4,0.24,0.82,0.25,0.24,0.773,87.9,8.73,8.15
Canandaigua,9/19/2019,9:33:04,CGS1,15.7,16,13.473,384.9,0.21,0.71,0.19,0.18,0.743,89.3,9.3,8.05
Canandaigua,9/19/2019,9:33:14,CGS1,16.4,16,12.402,385.4,0.22,0.74,0.25,0.24,0.713,87.8,9.36,7.98
Canandaigua,9/19/2019,9:33:24,CGS1,16.7,17,11.79,388.6,0.22,0.74,0.2,0.2,0.623,88.5,9.57,7.98
Canandaigua,9/19/2019,9:33:34,CGS1,17.2,17,11.489,388.1,0.23,0.77,0.21,0.2,0.753,89.7,9.76,7.99
Canandaigua,9/19/2019,9:33:44,CGS1,17.4,17,11.243,389.1,0.22,0.73,0.29,0.28,0.713,90.9,9.96,8
Canandaigua,9/19/2019,9:33:54,CGS1,17.5,18,11.152,388.7,0.2,0.68,0.28,0.28,0.693,91,9.99,7.99
Canandaigua,9/19/2019,9:34:04,CGS1,18.4,18,10.26,386.9,0.22,0.76,0.24,0.23,0.613,87.6,9.81,7.9
Canandaigua,9/19/2019,9:34:14,CGS1,19.3,19,9.203,388,0.2,0.66,0.25,0.24,0.603,85.2,9.77,7.86
Canandaigua,9/19/2019,9:34:24,CGS1,20,20,8.452,389.7,0.22,0.75,0.28,0.27,0.653,83.5,9.75,7.84
Canandaigua,9/19/2019,9:34:34,CGS1,20.6,21,7.905,390,0.19,0.62,0.29,0.28,0.613,85.1,10.09,7.87
Canandaigua,9/19/2019,9:34:44,CGS1,21,21,7.552,390.9,0.2,0.67,0.31,0.3,0.533,86.1,10.29,7.85
Canandaigua,9/19/2019,9:34:54,CGS1,21.8,22,7.232,392.3,0.19,0.63,0.32,0.31,0.513,85,10.25,7.82
Canandaigua,9/19/2019,9:35:04,CGS1,22.5,23,7.044,392.5,0.18,0.57,0.33,0.33,0.543,83.7,10.13,7.8
Canandaigua,9/19/2019,9:35:14,CGS1,23.3,23,6.809,392.5,0.18,0.59,0.35,0.34,0.503,83.9,10.22,7.81
Canandaigua,9/19/2019,9:35:24,CGS1,24.2,24,6.542,392.6,0.15,0.45,0.27,0.26,0.473,84.2,10.32,7.8
Canandaigua,9/19/2019,9:35:34,CGS1,24.9,25,6.373,392.9,0.18,0.58,0.36,0.35,0.513,84.6,10.41,7.8
Canandaigua,9/19/2019,9:35:44,CGS1,25.6,26,6.13,393.3,0.17,0.52,0.27,0.26,0.463,84.3,10.45,7.79
Canandaigua,9/19/2019,9:35:54,CGS1,26.1,26,6.026,394,0.16,0.51,0.31,0.3,0.473,84.3,10.48,7.78
Canandaigua,9/19/2019,9:36:04,CGS1,26.8,27,5.93,393.8,0.16,0.5,0.34,0.33,0.453,84.2,10.48,7.78
Canandaigua,9/19/2019,9:36:14,CGS1,27.5,27,5.833,394,0.15,0.46,0.34,0.33,0.473,84.3,10.52,7.78
Canandaigua,9/19/2019,9:36:24,CGS1,28.1,28,5.78,394,0.13,0.38,0.33,0.32,0.463,84.9,10.61,7.79
Canandaigua,9/19/2019,9:36:34,CGS1,28.7,29,5.749,394.2,0.16,0.49,0.36,0.35,0.493,85.6,10.71,7.79
Canandaigua,9/19/2019,9:36:44,CGS1,28.9,29,5.727,394.1,0.17,0.54,0.38,0.37,0.463,86,10.77,7.79
Canandaigua,9/19/2019,9:36:54,CGS1,29.4,29,5.693,393.8,0.17,0.54,0.36,0.35,0.493,86.5,10.84,7.8
Canandaigua,9/19/2019,9:37:04,CGS1,29.8,30,5.658,393.9,0.15,0.47,0.36,0.35,0.383,87.2,10.93,7.8
Canandaigua,9/19/2019,9:37:14,CGS1,30.5,30,5.623,393.7,0.14,0.43,0.35,0.34,0.363,87.5,10.98,7.8
Canandaigua,9/19/2019,9:37:24,CGS1,31.2,31,5.552,393.7,0.1,0.27,0.26,0.25,0.403,87.7,11.03,7.81
Canandaigua,9/19/2019,9:37:34,CGS1,31.8,32,5.493,393.8,0.12,0.33,0.33,0.32,0.433,87.8,11.06,7.8
Canandaigua,9/19/2019,9:37:44,CGS1,32.6,33,5.42,393.6,0.12,0.32,0.32,0.31,0.383,87.9,11.09,7.8
Canandaigua,9/19/2019,9:37:54,CGS1,33.4,33,5.329,393.9,0.16,0.51,0.39,0.38,0.383,87.8,11.1,7.8
Canandaigua,9/19/2019,9:38:04,CGS1,34.2,34,5.287,394.4,0.14,0.43,0.4,0.39,0.423,87.5,11.08,7.79
Canandaigua,9/19/2019,9:38:14,CGS1,35,35,5.274,394.8,0.14,0.42,0.4,0.39,0.423,86.5,10.96,7.77
Canandaigua,9/19/2019,9:38:24,CGS1,35.6,36,5.245,394.8,0.14,0.43,0.35,0.34,0.373,85.9,10.89,7.77
Canandaigua,9/19/2019,9:38:34,CGS1,36.1,36,5.217,394.9,0.11,0.3,0.33,0.32,0.393,85.7,10.87,7.77
Canandaigua,9/19/2019,9:38:44,CGS1,36.4,36,5.207,394.9,0.13,0.37,0.35,0.34,0.413,85.6,10.86,7.77
Canandaigua,9/19/2019,9:38:54,CGS1,36.9,37,5.202,394.9,0.14,0.4,0.4,0.39,0.313,85.6,10.87,7.77
Canandaigua,9/19/2019,9:39:04,CGS1,37.5,37,5.2,394.9,0.15,0.48,0.36,0.35,0.373,85.7,10.87,7.77
Canandaigua,9/19/2019,9:39:14,CGS1,37.8,38,5.196,394.9,0.14,0.42,0.39,0.39,0.343,85.6,10.87,7.77
Canandaigua,9/19/2019,9:39:24,CGS1,38.4,38,5.168,394.6,0.14,0.43,0.38,0.37,0.353,85.5,10.86,7.77
Canandaigua,9/19/2019,9:39:34,CGS1,39.1,39,5.087,394.8,0.13,0.36,0.38,0.37,0.363,85.6,10.89,7.77
Canandaigua,9/19/2019,9:39:44,CGS1,39.2,39,5.068,394.9,0.12,0.32,0.39,0.38,0.353,85.8,10.93,7.77
Canandaigua,9/19/2019,9:39:54,CGS1,39.9,40,5.045,394.8,0.13,0.37,0.36,0.35,0.353,85.7,10.91,7.77
Canandaigua,9/19/2019,9:40:04,CGS1,40.6,41,4.998,395,0.13,0.38,0.39,0.38,0.393,85.4,10.89,7.76
Canandaigua,9/19/2019,9:40:14,CGS1,41.3,41,4.977,395.2,0.14,0.43,0.38,0.37,0.313,85.3,10.89,7.76
Canandaigua,9/19/2019,9:40:24,CGS1,42.2,42,4.951,395.3,0.13,0.38,0.38,0.37,0.353,85.1,10.86,7.76
Canandaigua,9/19/2019,9:40:34,CGS1,43.3,43,4.932,395.4,0.13,0.36,0.4,0.39,0.343,84.8,10.84,7.76
Canandaigua,9/19/2019,9:40:44,CGS1,44.1,44,4.906,395.4,0.14,0.41,0.41,0.4,0.323,84.7,10.83,7.76
Canandaigua,9/19/2019,9:40:54,CGS1,44.6,45,4.882,395.5,0.12,0.36,0.37,0.36,0.393,84.6,10.82,7.76
Canandaigua,9/19/2019,9:41:04,CGS1,45.5,46,4.857,395.4,0.12,0.35,0.38,0.37,0.353,84.5,10.81,7.76
Canandaigua,9/19/2019,9:41:14,CGS1,47.6,48,4.809,395.7,0.1,0.26,0.33,0.33,0.403,84.2,10.79,7.75
Canandaigua,9/19/2019,9:41:24,CGS1,48.4,48,4.752,396.3,0.14,0.42,0.42,0.41,0.453,83.1,10.67,7.73
